listing_id,cluster,price,neighbourhood_cleansed,room_type,property_type,property_base_group,latitude,longitude,accommodates,bedrooms,bathrooms,beds,amenities,amenities_count,minimum_nights,minimum_nights_log,number_of_reviews,review_scores_rating,has_review,host_is_superhost,model_feature__categorical__room_type_Entire home/apt,model_feature__categorical__room_type_Hotel room,model_feature__categorical__room_type_Private room,model_feature__categorical__room_type_Shared room,model_feature__categorical__property_base_group_Apartment / Condo,model_feature__categorical__property_base_group_Guesthouse / B&B,model_feature__categorical__property_base_group_Hostel,model_feature__categorical__property_base_group_Hotel / Resort,model_feature__categorical__property_base_group_House / Home,model_feature__categorical__property_base_group_Niche / Special Stay,model_feature__categorical__property_base_group_Serviced Apartment / Aparthotel,model_feature__categorical__property_base_group_Unspecified Property Type,model_feature__categorical__property_base_group_Villa,model_feature__numeric__accommodates,model_feature__numeric__bedrooms,model_feature__numeric__bathrooms,model_feature__numeric__beds,model_feature__numeric__amenities_count,model_feature__numeric__minimum_nights_log
685126093865526590,0,1792.0,Khlong Toei,Entire home/apt,Entire condo,Apartment / Condo,13.735109458765786,100.55790638836062,2,1.0,1.0,1.0,"[""Hot water"", ""Hot water kettle"", ""Gym"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Shampoo"", ""Essentials"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Room-darkening shades"", ""Backyard"", ""Self check-in"", ""Dishes and silverware"", ""Lockbox"", ""Microwave"", ""Shower gel"", ""Conditioner"", ""Washer"", ""Refrigerator"", ""Wifi"", ""Cleaning products"", ""Hangers"", ""Clothing storage"", ""Stove"", ""Iron"", ""TV"", ""Long term stays allowed"", ""Dining table"", ""Air conditioning"", ""Pool"", ""Dedicated workspace"", ""Private entrance"", ""Patio or balcony""]",34,1,0.6931471805599453,35,4.57,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,0.47922409687677114,-0.8235895779098978
687395615242412136,0,1517.0,Bang Na,Entire home/apt,Entire rental unit,Apartment / Condo,13.664465439259828,100.61602050987743,2,1.0,1.0,1.0,"[""Electrolux refrigerator"", ""Free parking on premises"", ""Bed linens"", ""Hot water"", ""Hot water kettle"", ""55 inch HDTV with Amazon Prime Video, Apple TV, Chromecast, Disney+, HBO Max, Netflix"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Essentials"", ""Exterior security cameras on property"", ""Building staff"", ""Elevator"", ""Hair dryer"", ""Room-darkening shades"", ""ARO shampoo"", ""Free street parking"", ""Paid parking on premises"", ""Fire extinguisher"", ""Self check-in"", ""Clothing storage: wardrobe"", ""Dishes and silverware"", ""Microwave"", ""Shower gel"", ""Body soap"", ""Private patio or balcony"", ""Private gym in building"", ""Mini fridge"", ""Paid parking off premises"", ""Freezer"", ""Hangers"", ""Iron"", ""Long term stays allowed"", ""Crib"", ""AC - split type ductless system"", ""Dedicated workspace"", ""Private entrance""]",36,1,0.6931471805599453,19,4.89,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,0.6177868142982444,-0.8235895779098978
687510932034159959,0,450.0,Wang Thong Lang,Private room,Private room in serviced apartment,Serviced Apartment / Aparthotel,13.78095,100.61306,2,1.0,1.0,1.0,"[""Bed linens"", ""Cleaning available during stay"", ""Drying rack for clothing"", ""Ethernet connection"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Exterior security cameras on property"", ""Room-darkening shades"", ""Fire extinguisher"", ""Clothing storage: wardrobe"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Bidet"", ""Washer \u2013\u00a0In building"", ""Private patio or balcony"", ""Refrigerator"", ""Wifi"", ""Long term stays allowed"", ""Ceiling fan"", ""AC - split type ductless system"", ""Dedicated workspace""]",21,7,2.0794415416798357,0,,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,-0.42143356636280516,0.3641564886080516
689356074104076649,0,880.0,Phra Khanong,Entire home/apt,Entire condo,Apartment / Condo,13.689109,100.602651,2,1.0,1.0,1.0,"[""Free parking on premises"", ""First aid kit"", ""Kitchen"", ""TV"", ""Smart lock"", ""Air conditioning"", ""Fire extinguisher"", ""Washer"", ""Exercise equipment"", ""Smoke alarm"", ""Wifi"", ""Pool"", ""Refrigerator"", ""Self check-in""]",14,7,2.0794415416798357,12,4.92,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,-0.9064030773379617,0.3641564886080516
694534306142147691,0,1386.0,Huai Khwang,Private room,Room in boutique hotel,Hotel / Resort,13.769237464119078,100.58092219629518,2,1.0,1.0,1.0,"[""Outdoor furniture"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Essentials"", ""Exterior security cameras on property"", ""Building staff"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Self check-in"", ""Extra pillows and blankets"", ""Shower gel"", ""Bidet"", ""Dedicated workspace"", ""Cooking basics"", ""Washer"", ""Refrigerator"", ""Wifi"", ""Hangers"", ""Outdoor dining area"", ""Clothing storage"", ""Iron"", ""TV"", ""Long term stays allowed"", ""Crib"", ""Air conditioning"", ""Pool"", ""Shampoo"", ""Private entrance"", ""Patio or balcony""]",34,1,0.6931471805599453,5,5.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,0.47922409687677114,-0.8235895779098978
698815097331325018,0,1534.0,Phra Nakhon,Private room,Private room in loft,Apartment / Condo,13.7541287,100.5031563,2,1.0,1.0,1.0,"[""Outdoor furniture"", ""Bed linens"", ""Paid street parking off premises"", ""Cleaning available during stay"", ""Drying rack for clothing"", ""Hot water"", ""Hot water kettle"", ""Sunday Bluetooth sound system"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""Essentials"", ""Exterior security cameras on property"", ""43 inch HDTV with Amazon Prime Video, Disney+, Netflix"", ""Safe"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Local conditioner"", ""Self check-in"", ""Lockbox"", ""Extra pillows and blankets"", ""Coffee maker"", ""Shower gel"", ""Bidet"", ""Private patio or balcony"", ""Window AC unit"", ""Mini fridge"", ""Fast wifi \u2013 206 Mbps"", ""Freezer"", ""Refrigerator"", ""Coffee"", ""City skyline view"", ""Cleaning products"", ""Hangers"", ""Outdoor dining area"", ""Paid washer \u2013 In building"", ""Iron"", ""Long term stays allowed"", ""Local body soap"", ""Dining table"", ""Dedicated workspace"", ""Clothing storage: closet"", ""Local shampoo""]",44,1,0.6931471805599453,47,4.98,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,1.1720376839841375,-0.8235895779098978
706883124386819445,1,1960.0,Chatu Chak,Entire home/apt,Entire condo,Apartment / Condo,13.80829,100.57067,4,2.0,2.0,2.0,"[""Shared backyard \u2013 Fully fenced"", ""Bed linens"", ""Cleaning available during stay"", ""Drying rack for clothing"", ""Hot water"", ""Hot water kettle"", ""Ethernet connection"", ""Smoke alarm"", ""Host greets you"", ""43 inch HDTV with Netflix, standard cable"", ""Essentials"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Room-darkening shades"", ""Portable fans"", ""Fire extinguisher"", ""Clothing storage: wardrobe"", ""Dishes and silverware"", ""Fast wifi \u2013 218 Mbps"", ""Microwave"", ""Extra pillows and blankets"", ""Shower gel"", ""Laundromat nearby"", ""Bidet"", ""Dedicated workspace"", ""Stainless steel electric stove"", ""Free washer \u2013 In unit"", ""Single level home"", ""Shared outdoor pool - available all year, open specific hours, rooftop"", ""Cooking basics"", ""Private patio or balcony"", ""Paid dryer \u2013 In building"", ""Exercise equipment: elliptical, free weights, stationary bike, treadmill, yoga mat"", ""Freezer"", ""Free residential garage on premises"", ""Refrigerator"", ""City skyline view"", ""Hangers"", ""Outdoor dining area"", ""Iron"", ""Wine glasses"", ""Long term stays allowed"", ""Shared gym in building"", ""Outlet covers"", ""Paid parking garage on premises"", ""Dining table"", ""AC - split type ductless system"", ""Shampoo"", ""Private entrance""]",50,30,3.4339872044851463,13,4.69,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33206660386034276,0.5233466123817591,0.576841084832127,0.09858819969210096,1.5877258362485573,1.5247009790410024
708275653599102817,1,968.0,Huai Khwang,Entire home/apt,Entire rental unit,Apartment / Condo,13.74963,100.58363,2,0.0,1.0,1.0,"[""Bed linens"", ""Drying rack for clothing"", ""Hot water"", ""Hot water kettle"", ""Smoke alarm"", ""Shampoo"", ""Essentials"", ""Building staff"", ""Kitchenette"", ""Elevator"", ""Hair dryer"", ""Room-darkening shades"", ""Self check-in"", ""Dishes and silverware"", ""Microwave"", ""Shower gel"", ""Bidet"", ""Free washer \u2013 In unit"", ""Refrigerator"", ""Wifi"", ""Cleaning products"", ""Hangers"", ""Clothing storage"", ""Iron"", ""TV"", ""Long term stays allowed"", ""Dining table"", ""Air conditioning"", ""Dedicated workspace"", ""Private entrance""]",30,30,3.4339872044851463,45,4.91,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-1.2015996714251633,-0.38063859331480204,-0.44679881514846587,0.2020986620338246,1.5247009790410024
710597969640767804,0,625.0,Huai Khwang,Entire home/apt,Entire rental unit,Apartment / Condo,13.781941292113006,100.57487435713017,2,1.0,1.0,1.0,"[""Bed linens"", ""Hot water"", ""Hot water kettle"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Shampoo"", ""Essentials"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Self check-in"", ""Dishes and silverware"", ""Lockbox"", ""Laundromat nearby"", ""Shower gel"", ""Refrigerator"", ""Wifi"", ""Hangers"", ""32 inch HDTV with standard cable"", ""Long term stays allowed"", ""AC - split type ductless system"", ""Dedicated workspace"", ""Safe""]",23,2,1.0986122886681098,76,4.74,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,-0.2828708489413319,-0.4761961232638695
710635787619115859,1,1929.0,Phasi Charoen,Entire home/apt,Entire condo,Apartment / Condo,13.7158,100.44711,5,2.0,1.0,4.0,"[""Hot water"", ""Smoke alarm"", ""Paid parking lot on premises"", ""Shampoo"", ""Essentials"", ""Exterior security cameras on property"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Fire extinguisher"", ""Self check-in"", ""Dishes and silverware"", ""Lockbox"", ""Microwave"", ""Shared outdoor pool - open specific hours, rooftop"", ""Shower gel"", ""Cooking basics"", ""Electric stove"", ""Freezer"", ""Washer"", ""Exercise equipment"", ""Refrigerator"", ""Clothing storage: walk-in closet"", ""Wifi"", ""Shared sauna"", ""Cleaning products"", ""Hangers"", ""Noise decibel monitors on property"", ""TV"", ""Long term stays allowed"", ""Shared gym in building"", ""Dining table"", ""Air conditioning"", ""Dedicated workspace"", ""Patio or balcony""]",35,28,3.367295829986474,14,4.64,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7559934317068462,0.5233466123817591,-0.38063859331480204,1.1893622293732344,0.5485054555875077,1.4675612979219916
714772335263168818,0,4000.0,Suanluang,Private room,Room in hotel,Hotel / Resort,13.7360783,100.6297379,3,1.0,1.0,1.0,"[""Bed linens"", ""Shared pool"", ""Cleaning available during stay"", ""Hot water"", ""Hot water kettle"", ""Breakfast"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Essentials"", ""Exterior security cameras on property"", ""Building staff"", ""Elevator"", ""Hair dryer"", ""Room-darkening shades"", ""Bathtub"", ""Free carport on premises \u2013 1 space"", ""Fire extinguisher"", ""Self check-in"", ""Shower gel"", ""Bidet"", ""Dedicated workspace"", ""Body soap"", ""Conditioner"", ""Mini fridge"", ""Exercise equipment"", ""Wifi"", ""Crib - available upon request"", ""Shared sauna"", ""Hangers"", ""Clothing storage"", ""First aid kit"", ""TV"", ""Long term stays allowed"", ""Private hot tub"", ""Dining table"", ""Air conditioning"", ""Shampoo"", ""Safe""]",38,1,0.6931471805599453,1,1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.09186022398616059,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,0.7563495317197177,-0.8235895779098978
719093183622474837,1,1550.0,Ratchathewi,Entire home/apt,Entire condo,Apartment / Condo,13.74922,100.54949,2,1.0,1.0,1.0,"[""Carbon monoxide alarm"", ""Dedicated workspace"", ""Exterior security cameras on property"", ""Kitchen"", ""Private pool"", ""TV"", ""Air conditioning"", ""Washer"", ""Exercise equipment"", ""Smoke alarm"", ""Wifi"", ""Pool table"", ""Outdoor shower"", ""Outdoor dining area""]",14,30,3.4339872044851463,0,,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,-0.9064030773379617,1.5247009790410024
724895720147097787,0,2860.0,Yan na wa,Entire home/apt,Entire serviced apartment,Serviced Apartment / Aparthotel,13.7014,100.53974,4,2.0,2.0,2.0,"[""Exterior security cameras on property"", ""Free parking on premises"", ""First aid kit"", ""Kitchen"", ""TV"", ""Hot tub"", ""Air conditioning"", ""Fire extinguisher"", ""Washer"", ""Exercise equipment"", ""Smoke alarm"", ""Wifi"", ""Pool""]",13,1,0.6931471805599453,0,,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33206660386034276,0.5233466123817591,0.576841084832127,0.09858819969210096,-0.9756844360486983,-0.8235895779098978
727424449744957681,2,6203.0,Khlong Toei,Entire home/apt,Entire townhouse,House / Home,13.727410368112562,100.56128711311544,12,3.0,3.5,5.0,"[""Paid crib - available upon request"", ""Free parking on premises"", ""Bed linens"", ""Drying rack for clothing"", ""Hot water"", ""Hot water kettle"", ""Shared outdoor pool - available all year, open specific hours"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Essentials"", ""Heating"", ""Folding or convertible high chair - available upon request"", ""Kitchen"", ""Garden view"", ""Hair dryer"", ""Free street parking"", ""Backyard"", ""Self check-in"", ""Dishes and silverware"", ""Lockbox"", ""Microwave"", ""Extra pillows and blankets"", ""Toaster"", ""Dedicated workspace"", ""Free washer \u2013 In unit"", ""Body soap"", ""Cooking basics"", ""Children\u2019s dinnerware"", ""Freezer"", ""Refrigerator"", ""Clothing storage: walk-in closet"", ""Wifi"", ""Oven"", ""Hangers"", ""Stove"", ""First aid kit"", ""Iron"", ""TV"", ""Wine glasses"", ""Long term stays allowed"", ""Dining table"", ""AC - split type ductless system"", ""Shampoo"", ""Private entrance"", ""Patio or balcony""]",45,2,1.0986122886681098,60,4.67,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.72348122663237,1.3858197542852202,2.0130606020525206,1.7347492442138013,1.2413190426948741,-0.4761961232638695
729211587643636769,0,990.0,Phra Nakhon,Private room,Private room in resort,Hotel / Resort,13.75804,100.49624,2,1.0,1.0,1.0,"[""Exterior security cameras on property"", ""Building staff"", ""TV"", ""Central air conditioning"", ""Self check-in"", ""Wifi""]",6,1,0.6931471805599453,22,4.23,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,-1.4606539470238549,-0.8235895779098978
729290337273289029,1,1525.0,Sathon,Entire home/apt,Entire condo,Apartment / Condo,13.7087,100.51981,4,2.0,2.0,2.0,"[""Shared pool - available all year"", ""Hot water"", ""Hot water kettle"", ""Smoke alarm"", ""Host greets you"", ""Shampoo"", ""Essentials"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Bathtub"", ""Fire extinguisher"", ""Dishes and silverware"", ""Shower gel"", ""Paid parking garage off premises"", ""HDTV"", ""Washer"", ""Refrigerator"", ""Wifi"", ""Hangers"", ""Iron"", ""Air conditioning"", ""Dedicated workspace"", ""Private entrance"", ""Patio or balcony""]",25,28,3.367295829986474,148,4.86,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33206660386034276,0.5233466123817591,0.576841084832127,0.09858819969210096,-0.1443081315198586,1.4675612979219916
729350292936734214,1,450.0,Phasi Charoen,Private room,Private room in condo,Apartment / Condo,13.717631770226983,100.45380681041789,2,1.0,1.5,1.0,"[""Mitsubishi refrigerator"", ""Bed linens"", ""Drying rack for clothing"", ""Hot water kettle"", ""Free dryer \u2013 In unit"", ""Smoke alarm"", ""Heating"", ""Kitchen"", ""Elevator"", ""Room-darkening shades"", ""Dishes and silverware"", ""Microwave"", ""50 inch TV with Netflix"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Bidet"", ""Private living room"", ""Free washer \u2013 In unit"", ""Free parking garage on premises \u2013 1 space"", ""Exercise equipment: free weights, stationary bike, treadmill"", ""Wifi"", ""City skyline view"", ""Clothing storage: wardrobe and dresser"", ""Hangers"", ""Long term stays allowed"", ""Shared gym in building"", ""Dining table"", ""Shared outdoor pool - available all year, open specific hours, saltwater"", ""Air conditioning"", ""Dedicated workspace"", ""Private entrance""]",31,365,5.902633333401366,0,,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,0.09810124575866251,-0.44679881514846587,0.27138002074456125,3.639781882115833
732160986124650722,0,895.0,Lat Krabang,Private room,Room in boutique hotel,Hotel / Resort,13.752634500555867,100.72014598615205,2,1.0,1.0,1.0,"[""Carbon monoxide alarm"", ""Dedicated workspace"", ""Exterior security cameras on property"", ""Free parking on premises"", ""Outdoor furniture"", ""First aid kit"", ""TV"", ""Shared pool"", ""Air conditioning"", ""Fire extinguisher"", ""Smoke alarm"", ""Wifi"", ""Refrigerator"", ""Patio or balcony""]",14,1,0.6931471805599453,48,4.71,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,-0.9064030773379617,-0.8235895779098978
733520517776908012,0,2005.0,Bangkok Noi,Private room,Private room in home,House / Home,13.74515,100.46874,1,3.0,1.0,1.0,"[""Dedicated workspace"", ""Exterior security cameras on property"", ""Microwave"", ""Bed linens"", ""Room-darkening shades"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Hot water"", ""Hot water kettle"", ""Dining table"", ""Air conditioning"", ""Clothing storage: wardrobe"", ""Wifi"", ""Hangers""]",14,2,1.0986122886681098,6,5.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9397138796791673,1.3858197542852202,-0.38063859331480204,-0.44679881514846587,-0.9064030773379617,-0.4761961232638695
739616161619160043,1,2212.0,Chatu Chak,Entire home/apt,Entire condo,Apartment / Condo,13.8163,100.56174,4,2.0,2.0,2.0,"[""Shared backyard \u2013 Fully fenced"", ""Climbing wall"", ""Outdoor furniture"", ""Bed linens"", ""Fast wifi \u2013 380 Mbps"", ""Cleaning available during stay"", ""Drying rack for clothing"", ""Hot water"", ""Exercise equipment: elliptical, free weights, stationary bike, treadmill, yoga mat, workout bench"", ""Ethernet connection"", ""Hot water kettle"", ""Free residential garage on premises \u2013 1 space"", ""Smoke alarm"", ""Host greets you"", ""Outdoor shower"", ""Essentials"", ""Exterior security cameras on property"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Clothing storage: wardrobe"", ""Dishes and silverware"", ""Microwave"", ""Extra pillows and blankets"", ""Shower gel"", ""Laundromat nearby"", ""Bidet"", ""Dedicated workspace"", ""Single level home"", ""Free washer \u2013 In unit"", ""Cooking basics"", ""Private patio or balcony"", ""Paid dryer \u2013 In building"", ""Movie theater"", ""EV charger"", ""Freezer"", ""Bikes"", ""Refrigerator"", ""City skyline view"", ""Shared sauna"", ""40 inch HDTV with Netflix, standard cable"", ""Hangers"", ""Outdoor dining area"", ""Other electric stove"", ""Shared outdoor pool - available all year, open specific hours, infinity, rooftop, saltwater"", ""Iron"", ""Long term stays allowed"", ""Shared gym in building"", ""Dining table"", ""AC - split type ductless system"", ""Sun loungers"", ""Shampoo""]",54,30,3.4339872044851463,14,4.64,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33206660386034276,0.5233466123817591,0.576841084832127,0.09858819969210096,1.864851271091504,1.5247009790410024
743186439192033544,0,1700.0,Vadhana,Entire home/apt,Entire condo,Apartment / Condo,13.745819900979445,100.55591295435478,3,1.0,1.0,1.0,"[""Free parking on premises"", ""Outdoor furniture"", ""Electrolux stainless steel electric stove"", ""Bed linens"", ""Hotel supplies shampoo"", ""Cleaning available during stay"", ""Drying rack for clothing"", ""Hot water"", ""Hot water kettle"", ""Ethernet connection"", ""Luggage dropoff allowed"", ""Essentials"", ""Exterior security cameras on property"", ""Kitchen"", ""Hair dryer"", ""Room-darkening shades"", ""42 inch HDTV with standard cable"", ""Free street parking"", ""Portable fans"", ""Fire extinguisher"", ""Self check-in"", ""Dishes and silverware"", ""Lockbox"", ""Microwave"", ""Clothing storage: walk-in closet and wardrobe"", ""Extra pillows and blankets"", ""Shower gel"", ""Coffee maker"", ""Laundromat nearby"", ""Free washer \u2013 In unit"", ""Cooking basics"", ""Private patio or balcony"", ""Freezer"", ""Refrigerator"", ""Wifi"", ""Hangers"", ""Hotel supplies body soap"", ""Outdoor dining area"", ""Iron"", ""Long term stays allowed"", ""AC - split type ductless system"", ""Dining table"", ""Private entrance""]",43,1,0.6931471805599453,246,4.96,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09186022398616059,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,1.102756325273401,-0.8235895779098978
