listing_id,price,room_type,property_type,property_base_group,accommodates,bedrooms,bathrooms,beds,amenities_count,minimum_nights,minimum_nights_log
20756842,875.0,Private room,Private room in hostel,Hostel,2,7.0,1.0,8.0,10,1,0.6931471805599453
20909293,1088.0,Entire home/apt,Entire guest suite,House / Home,4,2.0,1.0,3.0,24,2,1.0986122886681098
21120142,1532.0,Private room,Private room in hostel,Hostel,3,1.0,3.0,3.0,32,1,0.6931471805599453
21167774,1383.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,27,5,1.791759469228055
21185949,1199.0,Private room,Private room in condo,Apartment / Condo,2,1.0,1.0,1.0,21,1,0.6931471805599453
21249824,512.0,Private room,Private room in rental unit,Apartment / Condo,2,1.0,1.0,1.0,14,1,0.6931471805599453
21352476,3150.0,Entire home/apt,Entire condo,Apartment / Condo,4,2.0,2.0,3.0,18,20,3.044522437723423
21370799,1701.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,14,180,5.198497031265826
21435743,1167.0,Entire home/apt,Room in aparthotel,Serviced Apartment / Aparthotel,3,1.0,1.0,1.0,21,1,0.6931471805599453
21478284,4040.0,Entire home/apt,Entire home,House / Home,8,4.0,3.0,5.0,30,1,0.6931471805599453
21533093,3060.0,Entire home/apt,Entire townhouse,House / Home,5,3.0,2.0,3.0,20,2,1.0986122886681098
21636719,2196.0,Entire home/apt,Entire condo,Apartment / Condo,6,2.0,2.0,3.0,27,1,0.6931471805599453
21832814,895.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,27,28,3.367295829986474
21942959,850.0,Entire home/apt,Entire rental unit,Apartment / Condo,6,1.0,1.0,1.0,29,1,0.6931471805599453
21957932,2675.0,Entire home/apt,Entire serviced apartment,Serviced Apartment / Aparthotel,3,1.0,1.0,1.0,48,2,1.0986122886681098
22099017,2763.0,Entire home/apt,Entire townhouse,House / Home,4,1.0,1.0,2.0,30,2,1.0986122886681098
22151766,484.0,Entire home/apt,Entire condo,Apartment / Condo,2,0.0,1.0,1.0,25,5,1.791759469228055
22186491,765.0,Private room,Private room in rental unit,Apartment / Condo,2,0.0,1.0,1.0,27,30,3.4339872044851463
22351252,2000.0,Entire home/apt,Room in boutique hotel,Hotel / Resort,2,0.0,1.0,1.0,13,100,4.61512051684126
22430256,698.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,36,29,3.4011973816621555
22554884,842.0,Private room,Private room in townhouse,House / Home,2,3.0,3.0,3.0,28,1,0.6931471805599453
22720159,2043.0,Entire home/apt,Entire condo,Apartment / Condo,4,2.0,2.0,2.0,29,29,3.4011973816621555
22736042,1014.0,Entire home/apt,Entire rental unit,Apartment / Condo,6,2.0,1.0,2.0,5,180,5.198497031265826
22737633,332.0,Shared room,Shared room in hostel,Hostel,1,1.0,1.0,1.0,18,1,0.6931471805599453
22755695,2155.0,Entire home/apt,Entire condo,Apartment / Condo,5,2.0,2.0,5.0,48,25,3.258096538021482
22916915,1910.0,Entire home/apt,Entire serviced apartment,Serviced Apartment / Aparthotel,2,1.0,2.0,1.0,37,15,2.772588722239781
22995358,941.0,Entire home/apt,Entire rental unit,Apartment / Condo,4,0.0,1.0,1.0,18,1,0.6931471805599453
23070488,1415.0,Private room,Private room in rental unit,Apartment / Condo,2,1.0,1.0,2.0,32,30,3.4339872044851463
23129582,1040.0,Entire home/apt,Entire guesthouse,Guesthouse / B&B,6,0.0,1.0,1.0,20,1,0.6931471805599453
23208595,1040.0,Entire home/apt,Entire rental unit,Apartment / Condo,7,0.0,1.0,1.0,20,1,0.6931471805599453
23241466,8031.0,Entire home/apt,Entire rental unit,Apartment / Condo,14,5.0,6.0,10.0,32,1,0.6931471805599453
23258626,1858.0,Hotel room,Room in boutique hotel,Hotel / Resort,2,1.0,1.0,1.0,28,7,2.0794415416798357
23341627,1957.0,Entire home/apt,Entire condo,Apartment / Condo,5,2.0,2.0,2.0,33,5,1.791759469228055
23384806,371.0,Private room,Private room in hostel,Hostel,2,1.0,1.0,1.0,14,3,1.3862943611198906
23418883,713.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,2.0,46,29,3.4011973816621555
23425535,2944.0,Hotel room,Room in boutique hotel,Hotel / Resort,4,1.0,1.0,2.0,21,1,0.6931471805599453
23428790,1576.0,Entire home/apt,Entire rental unit,Apartment / Condo,4,1.0,1.0,2.0,23,1,0.6931471805599453
23498446,2700.0,Entire home/apt,Entire home,House / Home,4,2.0,1.0,2.0,27,1,0.6931471805599453
23527479,5274.0,Entire home/apt,Entire townhouse,House / Home,5,3.0,2.0,3.0,60,1,0.6931471805599453
23662130,1350.0,Entire home/apt,Entire rental unit,Apartment / Condo,3,0.0,1.0,1.0,20,14,2.70805020110221
23740993,1000000.0,Entire home/apt,Entire condo,Apartment / Condo,7,2.0,1.0,2.0,16,1,0.6931471805599453
23950386,333.0,Private room,Private room in rental unit,Apartment / Condo,2,0.0,1.0,1.0,11,3,1.3862943611198906
23996675,1407.0,Entire home/apt,Entire loft,Apartment / Condo,8,2.0,1.0,2.0,26,1,0.6931471805599453
24169187,637.0,Private room,Private room in townhouse,House / Home,3,1.0,1.0,1.0,28,2,1.0986122886681098
24318292,1768.0,Entire home/apt,Entire condo,Apartment / Condo,4,2.0,1.0,2.0,52,28,3.367295829986474
24487114,8890.0,Entire home/apt,Entire townhouse,House / Home,16,8.0,3.0,25.0,46,1,0.6931471805599453
24760824,1238.0,Entire home/apt,Entire condo,Apartment / Condo,2,0.0,1.0,2.0,20,1,0.6931471805599453
24883237,606.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.5,1.0,37,28,3.367295829986474
25463870,2001.0,Entire home/apt,Entire condo,Apartment / Condo,5,2.0,2.0,3.0,40,7,2.0794415416798357
25474019,1425.0,Entire home/apt,Entire townhouse,House / Home,4,0.0,1.0,2.0,22,1,0.6931471805599453
25524379,1829.0,Entire home/apt,Entire rental unit,Apartment / Condo,3,1.0,1.0,1.0,14,15,2.772588722239781
25790154,1536.0,Entire home/apt,Entire rental unit,Apartment / Condo,6,2.0,2.0,4.0,35,1,0.6931471805599453
25826933,1826.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,29,30,3.4339872044851463
25987858,5967.0,Entire home/apt,Entire serviced apartment,Serviced Apartment / Aparthotel,4,2.0,2.0,2.0,29,1,0.6931471805599453
26099418,1202.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,46,4,1.6094379124341003
26202767,1506.0,Entire home/apt,Entire rental unit,Apartment / Condo,4,1.0,1.0,2.0,9,1,0.6931471805599453
26341205,1776.0,Entire home/apt,Entire home,House / Home,6,3.0,1.0,3.0,41,2,1.0986122886681098
26427812,613.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,27,365,5.902633333401366
26474913,5591.0,Entire home/apt,Entire home,House / Home,8,4.0,5.0,6.0,35,2,1.0986122886681098
26580265,1590.0,Entire home/apt,Entire condo,Apartment / Condo,5,1.0,1.0,2.0,25,2,1.0986122886681098
26611808,1040.0,Private room,Private room in townhouse,House / Home,6,2.0,1.0,4.0,26,3,1.3862943611198906
26960946,1010.0,Private room,Private room in townhouse,House / Home,2,1.0,1.0,1.0,14,1,0.6931471805599453
27004534,5475.0,Private room,Private room in townhouse,House / Home,12,5.0,3.5,10.0,16,4,1.6094379124341003
27150984,2546.0,Entire home/apt,Entire loft,Apartment / Condo,5,2.0,1.0,3.0,27,1,0.6931471805599453
27270841,1514.0,Entire home/apt,Entire condo,Apartment / Condo,3,1.0,2.0,2.0,23,2,1.0986122886681098
27541667,1260.0,Entire home/apt,Entire condo,Apartment / Condo,3,1.0,1.0,1.0,36,3,1.3862943611198906
27920964,674.0,Private room,Private room in townhouse,House / Home,5,2.0,1.0,1.0,34,5,1.791759469228055
28034241,490.0,Shared room,Shared room in hostel,Hostel,1,20.0,8.0,5.0,15,1,0.6931471805599453
28054782,717.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,2.0,27,2,1.0986122886681098
28072715,5246.0,Entire home/apt,Entire rental unit,Apartment / Condo,8,3.0,2.0,3.0,26,1,0.6931471805599453
28217170,1089.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,36,30,3.4339872044851463
28443679,750.0,Entire home/apt,Entire rental unit,Apartment / Condo,1,0.0,1.0,1.0,20,2,1.0986122886681098
28633057,712.0,Entire home/apt,Entire rental unit,Apartment / Condo,5,1.0,1.5,4.0,43,4,1.6094379124341003
28658325,2332.0,Entire home/apt,Entire condo,Apartment / Condo,4,1.0,1.0,2.0,31,1,0.6931471805599453
28685749,1090.0,Private room,Room in hotel,Hotel / Resort,2,7.0,1.0,9.0,11,1,0.6931471805599453
28700669,2261.0,Private room,Private room in townhouse,House / Home,2,1.0,1.0,1.0,24,1,0.6931471805599453
28706502,2456.0,Private room,Private room in townhouse,House / Home,2,1.0,1.0,2.0,21,1,0.6931471805599453
28710082,2400.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,39,1,0.6931471805599453
28853281,1680.0,Entire home/apt,Entire rental unit,Apartment / Condo,7,2.0,1.0,3.0,28,30,3.4339872044851463
28882795,1928.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,14,1,0.6931471805599453
29074035,2903.0,Entire home/apt,Entire home,House / Home,14,4.0,4.0,6.0,45,1,0.6931471805599453
29192054,3408.0,Entire home/apt,Entire home,House / Home,5,2.0,2.0,2.0,29,1,0.6931471805599453
29507653,2038.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,46,5,1.791759469228055
29527773,10179.0,Entire home/apt,Entire rental unit,Apartment / Condo,8,4.0,4.5,5.0,35,2,1.0986122886681098
29550673,2033.0,Entire home/apt,Entire townhouse,House / Home,6,2.0,1.0,2.0,28,3,1.3862943611198906
29702183,731.0,Entire home/apt,Entire condo,Apartment / Condo,3,1.0,1.0,1.0,26,2,1.0986122886681098
29783708,10155.0,Entire home/apt,Entire home,House / Home,8,3.0,3.5,3.0,67,4,1.6094379124341003
29794274,1044.0,Entire home/apt,Entire rental unit,Apartment / Condo,3,1.0,1.0,2.0,30,2,1.0986122886681098
29952176,1287.0,Private room,Private room in home,House / Home,3,1.0,1.0,2.0,48,1,0.6931471805599453
29959100,791.0,Entire home/apt,Entire rental unit,Apartment / Condo,3,1.0,1.5,2.0,44,2,1.0986122886681098
30142132,603.0,Private room,Private room in home,House / Home,2,1.0,1.0,2.0,22,1,0.6931471805599453
30259203,2294.0,Entire home/apt,Tiny home,Niche / Special Stay,6,3.0,2.0,3.0,38,1,0.6931471805599453
30312066,3497.0,Entire home/apt,Entire rental unit,Apartment / Condo,5,2.0,2.0,2.0,31,3,1.3862943611198906
30370822,1213.0,Entire home/apt,Entire rental unit,Apartment / Condo,3,0.0,1.0,2.0,38,1,0.6931471805599453
30491785,1717.0,Hotel room,Room in bed and breakfast,Guesthouse / B&B,4,1.0,1.0,2.0,34,1,0.6931471805599453
30540203,656.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,16,15,2.772588722239781
30646614,1371.0,Private room,Private room in serviced apartment,Serviced Apartment / Aparthotel,2,1.0,1.0,1.0,31,1,0.6931471805599453
30721534,3038.0,Entire home/apt,Entire home,House / Home,2,1.0,1.0,1.0,31,1,0.6931471805599453
30787441,640.0,Private room,Private room in home,House / Home,3,1.0,1.0,1.0,13,2,1.0986122886681098
30918367,3161.0,Entire home/apt,Entire rental unit,Apartment / Condo,7,3.0,2.0,4.0,33,2,1.0986122886681098
31027318,1456.0,Private room,Private room in hostel,Hostel,2,1.0,1.0,4.0,10,1,0.6931471805599453
31037425,1552.0,Entire home/apt,Entire rental unit,Apartment / Condo,4,0.0,1.0,3.0,37,1,0.6931471805599453
31060737,4587.0,Entire home/apt,Entire rental unit,Apartment / Condo,11,3.0,3.0,7.0,39,1,0.6931471805599453
31074634,676.0,Entire home/apt,Entire condo,Apartment / Condo,2,0.0,1.0,2.0,10,30,3.4339872044851463
31165184,1216.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,41,30,3.4339872044851463
31321797,1378.0,Entire home/apt,Entire rental unit,Apartment / Condo,3,1.0,1.5,2.0,23,2,1.0986122886681098
31605005,1123.0,Entire home/apt,Entire serviced apartment,Serviced Apartment / Aparthotel,2,1.0,1.0,1.0,14,30,3.4339872044851463
31838713,915.0,Private room,Private room in townhouse,House / Home,2,1.0,1.0,1.0,13,1,0.6931471805599453
31966254,567.0,Entire home/apt,Entire rental unit,Apartment / Condo,1,1.0,1.0,1.0,21,4,1.6094379124341003
32021470,1523.0,Private room,Private room in townhouse,House / Home,4,2.0,1.0,2.0,16,1,0.6931471805599453
32298542,865.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,36,25,3.258096538021482
32355043,4891.0,Entire home/apt,Entire condo,Apartment / Condo,4,2.0,2.5,2.0,30,1,0.6931471805599453
32505513,1190.0,Private room,Room in boutique hotel,Hotel / Resort,3,1.0,1.0,1.0,16,1,0.6931471805599453
32624143,499.0,Entire home/apt,Entire rental unit,Apartment / Condo,4,1.0,1.0,1.0,26,30,3.4339872044851463
32668407,2259.0,Entire home/apt,Entire condo,Apartment / Condo,6,2.0,2.0,3.0,44,6,1.9459101490553132
32704815,1752.0,Hotel room,Room in hotel,Hotel / Resort,4,1.0,1.0,1.0,11,1,0.6931471805599453
32726137,1182.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,32,21,3.091042453358316
32966384,3060.0,Hotel room,Room in hotel,Hotel / Resort,2,1.0,1.0,1.0,15,1,0.6931471805599453
32977157,1425.0,Entire home/apt,Entire rental unit,Apartment / Condo,3,0.0,1.0,3.0,27,2,1.0986122886681098
33017923,925.0,Private room,Private room in townhouse,House / Home,2,1.0,1.0,2.0,33,1,0.6931471805599453
33257813,1289.0,Entire home/apt,Entire rental unit,Apartment / Condo,5,1.0,1.0,4.0,19,2,1.0986122886681098
33262596,3229.0,Private room,Room in hotel,Hotel / Resort,2,1.0,1.0,1.0,35,1,0.6931471805599453
33320741,820.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,28,5,1.791759469228055
33324108,829.0,Entire home/apt,Entire condo,Apartment / Condo,3,1.0,1.0,2.0,34,25,3.258096538021482
33500168,1761.0,Entire home/apt,Entire condo,Apartment / Condo,2,0.0,1.0,1.0,30,60,4.110873864173311
33504423,1692.0,Entire home/apt,Entire rental unit,Apartment / Condo,3,2.0,1.0,2.0,27,3,1.3862943611198906
33643203,1364.0,Entire home/apt,Entire condo,Apartment / Condo,3,1.0,1.5,2.0,42,20,3.044522437723423
33706499,944.0,Private room,Private room in townhouse,House / Home,2,1.0,1.5,1.0,30,1,0.6931471805599453
33706845,1166.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.5,1.0,29,1,0.6931471805599453
33814156,1480.0,Entire home/apt,Entire rental unit,Apartment / Condo,4,2.0,1.0,3.0,27,30,3.4339872044851463
34006785,2250.0,Private room,Private room in rental unit,Apartment / Condo,4,2.0,2.0,2.0,24,2,1.0986122886681098
34160256,2262.0,Entire home/apt,Entire townhouse,House / Home,5,2.0,2.0,3.0,23,2,1.0986122886681098
34290331,800.0,Entire home/apt,Entire condo,Apartment / Condo,4,1.0,1.0,1.0,19,28,3.367295829986474
34461683,1956.0,Private room,Private room in townhouse,House / Home,5,2.0,2.0,2.0,21,1,0.6931471805599453
34797271,1500.0,Entire home/apt,Entire serviced apartment,Serviced Apartment / Aparthotel,2,1.0,1.0,0.0,22,7,2.0794415416798357
34933660,2312.0,Entire home/apt,Entire serviced apartment,Serviced Apartment / Aparthotel,2,1.0,1.0,2.0,26,15,2.772588722239781
34952210,925.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,18,3,1.3862943611198906
35061182,1215.0,Private room,Private room in condo,Apartment / Condo,2,1.0,1.5,2.0,45,1,0.6931471805599453
35169725,872.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,26,5,1.791759469228055
35289895,2547.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,2.0,34,21,3.091042453358316
35474020,1015.0,Hotel room,Room in bed and breakfast,Guesthouse / B&B,2,1.0,3.0,1.0,23,1,0.6931471805599453
35475364,1765.0,Hotel room,Room in hostel,Hostel,4,1.0,6.0,4.0,25,1,0.6931471805599453
35635184,590.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,29,29,3.4011973816621555
35697120,1001.0,Private room,Private room in resort,Hotel / Resort,2,1.0,1.0,1.0,41,7,2.0794415416798357
35755071,590.0,Private room,Private room in rental unit,Apartment / Condo,2,1.0,1.0,1.0,14,1,0.6931471805599453
35810970,1520.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,2.0,31,14,2.70805020110221
36136186,1053.0,Entire home/apt,Entire rental unit,Apartment / Condo,4,2.0,2.0,2.0,36,26,3.295836866004329
36167389,910.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,14,14,2.70805020110221
36190713,3390.0,Entire home/apt,Entire condo,Apartment / Condo,1,1.0,1.0,1.0,6,1,0.6931471805599453
36225668,580.0,Private room,Private room in guesthouse,Guesthouse / B&B,2,1.0,1.5,1.0,14,1,0.6931471805599453
36283301,1016.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,0.0,1.0,1.0,14,1,0.6931471805599453
36432553,1029.0,Hotel room,Room in serviced apartment,Serviced Apartment / Aparthotel,2,1.0,1.0,1.0,16,1,0.6931471805599453
36728849,1078.0,Private room,Private room in townhouse,House / Home,2,1.0,1.0,1.0,24,1,0.6931471805599453
36762386,2030.0,Entire home/apt,Entire rental unit,Apartment / Condo,7,2.0,1.0,4.0,37,1,0.6931471805599453
36781342,621.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,31,1,0.6931471805599453
36822934,1520.0,Private room,Private room in condo,Apartment / Condo,6,2.0,2.0,5.0,25,1,0.6931471805599453
36831380,707.0,Private room,Private room in rental unit,Apartment / Condo,2,1.0,1.0,1.0,30,7,2.0794415416798357
37152111,2030.0,Entire home/apt,Entire rental unit,Apartment / Condo,7,2.0,1.0,4.0,36,1,0.6931471805599453
37235391,647.0,Private room,Private room in rental unit,Apartment / Condo,2,1.0,1.5,1.0,26,1,0.6931471805599453
37438740,2864.0,Entire home/apt,Entire rental unit,Apartment / Condo,6,3.0,2.0,3.0,33,2,1.0986122886681098
37449116,1017.0,Entire home/apt,Entire condo,Apartment / Condo,3,1.0,1.5,1.0,49,20,3.044522437723423
37473656,1700.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,31,30,3.4339872044851463
37712115,6200.0,Entire home/apt,Entire townhouse,House / Home,16,3.0,3.5,8.0,38,2,1.0986122886681098
37712642,2698.0,Entire home/apt,Entire condo,Apartment / Condo,4,2.0,2.0,2.0,19,1,0.6931471805599453
38029519,6200.0,Entire home/apt,Entire townhouse,House / Home,16,3.0,3.5,8.0,37,2,1.0986122886681098
38106767,650.0,Entire home/apt,Entire rental unit,Apartment / Condo,1,0.0,1.0,1.0,20,90,4.51085950651685
38150000,1029.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,25,1,0.6931471805599453
38231037,2291.0,Entire home/apt,Entire rental unit,Apartment / Condo,4,2.0,2.0,3.0,36,20,3.044522437723423
38394970,1770.0,Entire home/apt,Entire townhouse,House / Home,10,3.0,2.0,6.0,27,3,1.3862943611198906
38505752,2679.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,11,1,0.6931471805599453
38637232,1026.0,Private room,Private room in home,House / Home,3,1.0,1.0,1.0,45,1,0.6931471805599453
38649886,1368.0,Private room,Private room in townhouse,House / Home,2,1.0,0.5,2.0,9,3,1.3862943611198906
38653324,4179.0,Private room,Private room in rental unit,Apartment / Condo,6,1.0,2.5,1.0,42,1,0.6931471805599453
38694653,1032.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.5,1.0,51,90,4.51085950651685
38736512,2753.0,Entire home/apt,Entire condo,Apartment / Condo,4,2.0,2.0,2.0,44,1,0.6931471805599453
38736609,5328.0,Entire home/apt,Entire villa,Villa,11,5.0,3.0,6.0,35,1,0.6931471805599453
38788595,1669.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,22,2,1.0986122886681098
38840206,775.0,Private room,Private room in condo,Apartment / Condo,2,1.0,1.0,2.0,29,3,1.3862943611198906
38966890,1174.0,Private room,Private room in townhouse,House / Home,2,1.0,1.0,2.0,39,1,0.6931471805599453
39061408,2500.0,Hotel room,Room in hotel,Hotel / Resort,2,1.0,1.0,0.0,12,1,0.6931471805599453
39347582,2001.0,Entire home/apt,Entire rental unit,Apartment / Condo,4,2.0,2.0,2.0,17,1,0.6931471805599453
39353057,1288.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,14,3,1.3862943611198906
39399112,7350.0,Private room,Room in hotel,Hotel / Resort,3,1.0,1.0,1.0,42,1,0.6931471805599453
39425689,713.0,Private room,Private room in serviced apartment,Serviced Apartment / Aparthotel,2,3.0,3.0,4.0,17,1,0.6931471805599453
39648584,851.0,Private room,Private room in rental unit,Apartment / Condo,4,0.0,1.0,2.0,9,1,0.6931471805599453
39679473,8606.0,Entire home/apt,Entire home,House / Home,9,4.0,3.5,6.0,42,1,0.6931471805599453
39701495,1048.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,32,10,2.3978952727983707
39757839,1002.0,Entire home/apt,Entire rental unit,Apartment / Condo,4,0.0,1.0,1.0,20,1,0.6931471805599453
39824458,1350.0,Entire home/apt,Entire condo,Apartment / Condo,5,2.0,1.0,2.0,37,1,0.6931471805599453
39925667,1701.0,Entire home/apt,Room in aparthotel,Serviced Apartment / Aparthotel,2,1.0,1.0,1.0,18,1,0.6931471805599453
40030056,2850.0,Entire home/apt,Entire rental unit,Apartment / Condo,3,0.0,1.0,1.0,19,1,0.6931471805599453
40126171,1537.0,Entire home/apt,Entire townhouse,House / Home,6,3.0,2.5,4.0,17,2,1.0986122886681098
40240450,1833.0,Entire home/apt,Entire townhouse,House / Home,4,2.0,1.0,4.0,24,1,0.6931471805599453
40313221,1031.0,Entire home/apt,Entire rental unit,Apartment / Condo,4,2.0,1.0,4.0,19,30,3.4339872044851463
40387742,4252.0,Entire home/apt,Entire home,House / Home,8,4.0,2.0,4.0,23,2,1.0986122886681098
40735977,990.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,11,25,3.258096538021482
40770915,1514.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,42,4,1.6094379124341003
40879402,850.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,47,1,0.6931471805599453
40953815,2500.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.5,1.0,39,10,2.3978952727983707
41022754,774.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,16,30,3.4339872044851463
41098336,580.0,Entire home/apt,Entire condo,Apartment / Condo,1,1.0,1.5,1.0,27,30,3.4339872044851463
41135211,2866.0,Entire home/apt,Entire rental unit,Apartment / Condo,3,1.0,1.5,2.0,41,7,2.0794415416798357
41182810,2211.0,Entire home/apt,Entire condo,Apartment / Condo,3,1.0,1.0,1.0,14,2,1.0986122886681098
41184493,910.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,17,3,1.3862943611198906
41186160,858.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,29,5,1.791759469228055
41186535,835.0,Private room,Private room in rental unit,Apartment / Condo,4,0.0,1.0,1.0,20,1,0.6931471805599453
41509874,1215.0,Private room,Private room in home,House / Home,2,1.0,1.0,1.0,11,1,0.6931471805599453
41554971,1572.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,0.0,18,1,0.6931471805599453
41625484,2420.0,Entire home/apt,Entire townhouse,House / Home,6,2.0,2.0,3.0,29,2,1.0986122886681098
41891106,3311.0,Private room,Private room in rental unit,Apartment / Condo,4,1.0,1.0,0.0,18,28,3.367295829986474
41919073,2900.0,Entire home/apt,Entire rental unit,Apartment / Condo,6,2.0,1.0,9.0,21,5,1.791759469228055
42061301,1382.0,Entire home/apt,Entire condo,Apartment / Condo,6,2.0,1.0,4.0,25,1,0.6931471805599453
42368866,738.0,Private room,Private room in hostel,Hostel,2,0.0,1.0,2.0,15,1,0.6931471805599453
42519610,8550.0,Entire home/apt,Entire condo,Apartment / Condo,6,3.0,2.5,3.0,19,1,0.6931471805599453
42560291,4162.0,Private room,Private room in serviced apartment,Serviced Apartment / Aparthotel,5,2.0,2.0,3.0,46,1,0.6931471805599453
42591029,1026.0,Entire home/apt,Entire condo,Apartment / Condo,3,1.0,1.0,1.0,12,1,0.6931471805599453
42700032,1822.0,Entire home/apt,Entire rental unit,Apartment / Condo,6,2.0,1.0,2.0,29,2,1.0986122886681098
42847791,4052.0,Entire home/apt,Entire rental unit,Apartment / Condo,1,1.0,1.0,1.0,8,1,0.6931471805599453
42868913,3450.0,Entire home/apt,Entire rental unit,Apartment / Condo,1,1.0,1.0,1.0,8,20,3.044522437723423
43064921,1950.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.5,1.0,19,30,3.4339872044851463
43137236,2374.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,54,30,3.4339872044851463
43163963,455.0,Private room,Private room in rental unit,Apartment / Condo,2,1.0,2.0,1.0,31,2,1.0986122886681098
43226662,902.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,2.0,15,30,3.4339872044851463
43619274,30000.0,Entire home/apt,Entire condo,Apartment / Condo,3,1.0,2.0,1.0,7,1,0.6931471805599453
43836666,766.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,46,28,3.367295829986474
46129903,9500.0,Entire home/apt,Entire condo,Apartment / Condo,4,2.0,2.0,2.0,36,2,1.0986122886681098
46785564,1164.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,2.0,27,30,3.4339872044851463
47037944,1105.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,51,58,4.07753744390572
47079508,514.0,Private room,Private room in home,House / Home,1,1.0,4.0,1.0,20,1,0.6931471805599453
47145395,2362.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.5,1.0,49,3,1.3862943611198906
47322636,943.0,Private room,Private room in barn,Niche / Special Stay,2,1.0,1.0,1.0,15,2,1.0986122886681098
47709565,2413.0,Private room,Private room in serviced apartment,Serviced Apartment / Aparthotel,2,0.0,1.0,1.0,17,1,0.6931471805599453
47763362,549.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,0.0,36,2,1.0986122886681098
47804803,2520.0,Entire home/apt,Entire condo,Apartment / Condo,4,2.0,2.0,2.0,48,15,2.772588722239781
48137326,3379.0,Entire home/apt,Entire rental unit,Apartment / Condo,4,2.0,2.0,2.0,39,1,0.6931471805599453
48137831,2111.0,Entire home/apt,Entire condo,Apartment / Condo,4,1.0,1.0,2.0,43,1,0.6931471805599453
48233021,1980.0,Private room,Private room in houseboat,Niche / Special Stay,2,1.0,2.5,1.0,51,1,0.6931471805599453
48233117,1100.0,Entire home/apt,Entire condo,Apartment / Condo,3,1.0,1.0,1.0,16,2,1.0986122886681098
